code,name,track_index,track_index_code,fund_type,invest_strategy,list_date,management_fee,custody_fee,fund_company,scale,created_at,updated_at
159670,消费50ETF国联安,上证50,,,,,,,,0.47,2026-05-04 19:51:39.326881+08:00,
159671,稀有金属ETF工银,黄金,,,,,,,,18.56,2026-05-04 19:51:39.326881+08:00,
159672,消费ETF博时,消费指数,,,,,,,,0.78,2026-05-04 19:51:39.326881+08:00,
159673,沪深300ETF鹏华,沪深300,,,,,,,,18.83,2026-05-04 19:51:39.326881+08:00,
159675,创业板增强ETF嘉实,创业板指,,,,,,,,0.83,2026-05-04 19:51:39.326881+08:00,
159676,创业板增强ETF富国,创业板指,,,,,,,,1.73,2026-05-04 19:51:39.326881+08:00,
159677,中证1000增强ETF银华,中证1000,,,,,,,,0.46,2026-05-04 19:51:39.326881+08:00,
159678,500增强ETF博时,,,,,,,,,1.18,2026-05-04 19:51:39.326881+08:00,
159679,中证1000增强ETF国泰,中证1000,,,,,,,,0.75,2026-05-04 19:51:39.326881+08:00,
159680,中证1000增强ETF招商,中证1000,,,,,,,,11.95,2026-05-04 19:51:39.326881+08:00,
159681,创业板50ETF鹏华,上证50,,,,,,,,14.70,2026-05-04 19:51:39.326881+08:00,
159682,创业板50ETF景顺,上证50,,,,,,,,41.03,2026-05-04 19:51:39.326881+08:00,
159685,1000增强ETF天弘,,,,,,,,,0.24,2026-05-04 19:51:39.326881+08:00,
159686,A100ETF易方达,,,,,,,,,0.90,2026-05-04 19:51:39.326881+08:00,
159687,亚太精选ETF南方,,,,,,,,,19.60,2026-05-04 19:51:39.326881+08:00,
159688,恒生互联网ETF华安,恒生指数,,,,,,,,14.25,2026-05-04 19:51:39.326881+08:00,
159689,消费ETF南方,消费指数,,,,,,,,0.55,2026-05-04 19:51:39.326881+08:00,
159690,有色矿业ETF招商,有色指数,,,,,,,,9.09,2026-05-04 19:51:39.326881+08:00,
159691,港股红利ETF工银,红利指数,,,,,,,,65.56,2026-05-04 19:51:39.326881+08:00,
159692,证券ETF东财,证券指数,,,,,,,,11.79,2026-05-04 19:51:39.326881+08:00,
159695,通信ETF嘉实,通信指数,,,,,,,,5.19,2026-05-04 19:51:39.326881+08:00,
159696,纳指ETF易方达,纳斯达克100,,,,,,,,44.47,2026-05-04 19:51:39.326881+08:00,
159697,石油ETF鹏华,能源指数,,,,,,,,23.05,2026-05-04 19:51:39.326881+08:00,
159698,粮食ETF鹏华,,,,,,,,,12.33,2026-05-04 19:51:39.326881+08:00,
159699,恒生消费ETF广发,消费指数,,,,,,,,8.68,2026-05-04 19:51:39.326881+08:00,
159701,物联网ETF招商,物联网指数,,,,,,,,0.11,2026-05-04 19:51:39.326881+08:00,
159703,新材料ETF天弘,,,,,,,,,0.62,2026-05-04 19:51:39.326881+08:00,
159706,深证100ETF华安,深证100,,,,,,,,0.55,2026-05-04 19:51:39.326881+08:00,
159707,地产ETF华宝,地产指数,,,,,,,,6.13,2026-05-04 19:51:39.326881+08:00,
159708,红利ETF西部利得,红利指数,,,,,,,,1.57,2026-05-04 19:51:39.326881+08:00,
159709,物联网ETF工银,物联网指数,,,,,,,,0.41,2026-05-04 19:51:39.326881+08:00,
159711,港股通50ETF华夏,上证50,,,,,,,,0.74,2026-05-04 19:51:39.326881+08:00,
159712,港股通50ETF国泰,上证50,,,,,,,,1.85,2026-05-04 19:51:39.326881+08:00,
159713,稀土ETF富国,,,,,,,,,11.35,2026-05-04 19:51:39.326881+08:00,
159715,稀土ETF易方达,,,,,,,,,9.24,2026-05-04 19:51:39.326881+08:00,
159716,深证100ETF华宝,深证100,,,,,,,,0.73,2026-05-04 19:51:39.326881+08:00,
159717,ESGETF鹏华,ESG指数,,,,,,,,0.25,2026-05-04 19:51:39.326881+08:00,
159718,港股医药ETF平安,医药指数,,,,,,,,1.72,2026-05-04 19:51:39.326881+08:00,
159719,国企ETF平安,国企指数,,,,,,,,0.45,2026-05-04 19:51:39.326881+08:00,
159720,智能车ETF泰康,,,,,,,,,0.46,2026-05-04 19:51:39.326881+08:00,
159721,深证100ETF永赢,深证100,,,,,,,,0.73,2026-05-04 19:51:39.326881+08:00,
159723,科技龙头ETF汇添富,科技指数,,,,,,,,0.52,2026-05-04 19:51:39.326881+08:00,
159725,线上消费ETF工银,消费指数,,,,,,,,0.85,2026-05-04 19:51:39.326881+08:00,
159726,港股通高股息ETF华夏,港股指数,,,,,,,,4.62,2026-05-04 19:51:39.326881+08:00,
159728,在线消费ETF南方,消费指数,,,,,,,,0.38,2026-05-04 19:51:39.326881+08:00,
159729,互联网ETF汇添富,,,,,,,,,0.53,2026-05-04 19:51:39.326881+08:00,
159730,家电ETF博时,消费指数,,,,,,,,0.49,2026-05-04 19:51:39.326881+08:00,
159731,石化ETF华夏,,,,,,,,,11.66,2026-05-04 19:51:39.326881+08:00,
159732,消费电子ETF华夏,消费指数,,,,,,,,21.16,2026-05-04 19:51:39.326881+08:00,
159735,港股消费ETF银华,消费指数,,,,,,,,8.05,2026-05-04 19:51:39.326881+08:00,
159736,食品饮料ETF天弘,,,,,,,,,51.45,2026-05-04 19:51:39.326881+08:00,
159738,云计算ETF华泰柏瑞,云计算指数,,,,,,,,3.27,2026-05-04 19:51:39.326881+08:00,
159739,云计算ETF鹏华,云计算指数,,,,,,,,4.23,2026-05-04 19:51:39.326881+08:00,
159740,恒生科技ETF大成,科技指数,,,,,,,,193.93,2026-05-04 19:51:39.326881+08:00,
159741,恒生科技ETF嘉实,科技指数,,,,,,,,11.70,2026-05-04 19:51:39.326881+08:00,
159742,恒生科技ETF博时,科技指数,,,,,,,,49.59,2026-05-04 19:51:39.326881+08:00,
159743,湖北ETF博时,,,,,,,,,1.53,2026-05-04 19:51:39.326881+08:00,
159745,建材ETF国泰,建材指数,,,,,,,,13.17,2026-05-04 19:51:39.326881+08:00,
159747,香港科技ETF南方,科技指数,,,,,,,,5.08,2026-05-04 19:51:39.326881+08:00,
159748,创新药ETF富国,,,,,,,,,6.41,2026-05-04 19:51:39.326881+08:00,
159750,港股科技50ETF招商,上证50,,,,,,,,16.96,2026-05-04 19:51:39.326881+08:00,
159751,港股通科技ETF鹏华,科技指数,,,,,,,,11.47,2026-05-04 19:51:39.326881+08:00,
159752,新能源ETF申万菱信,新能源指数,,,,,,,,4.29,2026-05-04 19:51:39.326881+08:00,
159755,电池ETF广发,,,,,,,,,156.39,2026-05-04 19:51:39.326881+08:00,
159757,电池ETF景顺,,,,,,,,,2.35,2026-05-04 19:51:39.326881+08:00,
159758,红利质量ETF华夏,红利指数,,,,,,,,13.44,2026-05-04 19:51:39.326881+08:00,
159760,医疗健康ETF泰康,医药指数,,,,,,,,0.81,2026-05-04 19:51:39.326881+08:00,
159761,新材料ETF国泰,,,,,,,,,1.79,2026-05-04 19:51:39.326881+08:00,
159763,新材料ETF建信,,,,,,,,,0.79,2026-05-04 19:51:39.326881+08:00,
159766,旅游ETF富国,,,,,,,,,45.29,2026-05-04 19:51:39.326881+08:00,
159767,电池龙头ETF兴银,,,,,,,,,2.29,2026-05-04 19:51:39.326881+08:00,
159768,房地产ETF银华,地产指数,,,,,,,,3.59,2026-05-04 19:51:39.326881+08:00,
159770,机器人ETF天弘,机器人指数,,,,,,,,84.20,2026-05-04 19:51:39.326881+08:00,
159773,创业板科技ETF华泰柏瑞,创业板指,,,,,,,,1.73,2026-05-04 19:51:39.326881+08:00,
159775,电池ETF建信,,,,,,,,,1.44,2026-05-04 19:51:39.326881+08:00,
159776,港股医药ETF银华,医药指数,,,,,,,,1.08,2026-05-04 19:51:39.326881+08:00,
159777,创科技ETF国联安,科技指数,,,,,,,,0.39,2026-05-04 19:51:39.326881+08:00,
159778,工业互联网ETF鹏华,,,,,,,,,0.54,2026-05-04 19:51:39.326881+08:00,
159779,消费电子ETF招商,消费指数,,,,,,,,1.58,2026-05-04 19:51:39.326881+08:00,
159780,科创创业50ETF南方,上证50,,,,,,,,29.53,2026-05-04 19:51:39.326881+08:00,
159781,科创创业ETF易方达,创业板指,,,,,,,,121.24,2026-05-04 19:51:39.326881+08:00,
159782,双创50ETF银华,上证50,,,,,,,,5.97,2026-05-04 19:51:39.326881+08:00,
159783,科创创业50ETF华夏,上证50,,,,,,,,48.46,2026-05-04 19:51:39.326881+08:00,
159786,VRETF银华,,,,,,,,,1.37,2026-05-04 19:51:39.326881+08:00,
159787,建材ETF易方达,建材指数,,,,,,,,0.84,2026-05-04 19:51:39.326881+08:00,
159788,港股通100ETF易方达,港股指数,,,,,,,,1.55,2026-05-04 19:51:39.326881+08:00,
159790,碳中和ETF华夏,碳中和指数,,,,,,,,15.50,2026-05-04 19:51:39.326881+08:00,
159791,300ESGETF华夏,ESG指数,,,,,,,,0.31,2026-05-04 19:51:39.326881+08:00,
159792,港股通互联网ETF富国,港股指数,,,,,,,,592.55,2026-05-04 19:51:39.326881+08:00,
159793,线上消费ETF平安,消费指数,,,,,,,,0.29,2026-05-04 19:51:39.326881+08:00,
159795,智能汽车ETF汇添富,汽车指数,,,,,,,,0.30,2026-05-04 19:51:39.326881+08:00,
159796,电池ETF汇添富,,,,,,,,,77.27,2026-05-04 19:51:39.326881+08:00,
159797,医疗器械ETF汇添富,医药指数,,,,,,,,2.91,2026-05-04 19:51:39.326881+08:00,
159798,消费ETF易方达,消费指数,,,,,,,,1.12,2026-05-04 19:51:39.326881+08:00,
159800,中证800ETF鹏华,中证800,,,,,,,,0.39,2026-05-04 19:51:39.326881+08:00,
159801,芯片ETF广发,芯片指数,,,,,,,,44.02,2026-05-04 19:51:39.326881+08:00,
159804,创中盘88ETF国寿,,,,,,,,,0.76,2026-05-04 19:51:39.326881+08:00,
159805,传媒ETF鹏华,传媒指数,,,,,,,,3.88,2026-05-04 19:51:39.326881+08:00,
159806,新能源车ETF国泰,新能源指数,,,,,,,,9.03,2026-05-04 19:51:39.326881+08:00,
159807,科技ETF易方达,科技指数,,,,,,,,8.66,2026-05-04 19:51:39.326881+08:00,
159808,创100ETF融通,,,,,,,,,0.79,2026-05-04 19:51:39.326881+08:00,
159810,创业板ETF浦银,创业板指,,,,,,,,0.85,2026-05-04 19:51:39.326881+08:00,
159811,5GETF博时,通信指数,,,,,,,,1.53,2026-05-04 19:51:39.326881+08:00,
159812,黄金ETF前海开源,黄金,,,,,,,,18.42,2026-05-04 19:51:39.326881+08:00,
159813,半导体ETF鹏华,半导体指数,,,,,,,,57.93,2026-05-04 19:51:39.326881+08:00,
159814,创业大盘ETF西部利得,,,,,,,,,3.95,2026-05-04 19:51:39.326881+08:00,
159819,人工智能ETF易方达,人工智能指数,,,,,,,,237.30,2026-05-04 19:51:39.326881+08:00,
159820,中证500ETF天弘,中证500,,,,,,,,19.84,2026-05-04 19:51:39.326881+08:00,
159821,创业板ETF中银证券,创业板指,,,,,,,,0.87,2026-05-04 19:51:39.326881+08:00,
159822,新经济ETF银华,,,,,,,,,2.19,2026-05-04 19:51:39.326881+08:00,
159824,新能源车ETF博时,新能源指数,,,,,,,,2.55,2026-05-04 19:51:39.326881+08:00,
159825,农业ETF富国,,,,,,,,,29.68,2026-05-04 19:51:39.326881+08:00,
159827,农业ETF银华,,,,,,,,,0.79,2026-05-04 19:51:39.326881+08:00,
159828,医疗ETF国泰,医药指数,,,,,,,,22.50,2026-05-04 19:51:39.326881+08:00,
159830,金ETF天弘,黄金,,,,,,,,38.87,2026-05-04 19:51:39.326881+08:00,
159831,金ETF嘉实,黄金,,,,,,,,20.83,2026-05-04 19:51:39.326881+08:00,
159834,金ETF南方,黄金,,,,,,,,18.29,2026-05-04 19:51:39.326881+08:00,
159835,创新药ETF建信,,,,,,,,,2.99,2026-05-04 19:51:39.326881+08:00,
159836,创业板300ETF天弘,沪深300,,,,,,,,1.41,2026-05-04 19:51:39.326881+08:00,
159837,生物科技ETF易方达,科技指数,,,,,,,,14.05,2026-05-04 19:51:39.326881+08:00,
159838,医药50ETF博时,上证50,,,,,,,,1.62,2026-05-04 19:51:39.326881+08:00,
159839,生物医药ETF汇添富,医药指数,,,,,,,,8.43,2026-05-04 19:51:39.326881+08:00,
159840,锂电池ETF工银,,,,,,,,,18.39,2026-05-04 19:51:39.326881+08:00,
159841,证券ETF天弘,证券指数,,,,,,,,106.44,2026-05-04 19:51:39.326881+08:00,
159842,券商ETF银华,,,,,,,,,102.10,2026-05-04 19:51:39.326881+08:00,
159843,食品饮料ETF招商,,,,,,,,,3.95,2026-05-04 19:51:39.326881+08:00,
159845,中证1000ETF华夏,中证1000,,,,,,,,78.16,2026-05-04 19:51:39.326881+08:00,
159847,医疗ETF易方达,医药指数,,,,,,,,14.86,2026-05-04 19:51:39.326881+08:00,
159848,证券ETF国联安,证券指数,,,,,,,,1.31,2026-05-04 19:51:39.326881+08:00,
159849,生物科技ETF招商,科技指数,,,,,,,,0.80,2026-05-04 19:51:39.326881+08:00,
159850,恒生国企ETF华夏,国企指数,,,,,,,,5.76,2026-05-04 19:51:39.326881+08:00,
159851,金融科技ETF华宝,科技指数,,,,,,,,74.05,2026-05-04 19:51:39.326881+08:00,
159852,软件ETF嘉实,,,,,,,,,91.73,2026-05-04 19:51:39.326881+08:00,
159855,影视ETF银华,传媒指数,,,,,,,,1.62,2026-05-04 19:51:39.326881+08:00,
159856,互联网龙头ETF工银,,,,,,,,,2.32,2026-05-04 19:51:39.326881+08:00,
159857,光伏ETF天弘,光伏指数,,,,,,,,23.71,2026-05-04 19:51:39.326881+08:00,
159858,创新药ETF南方,,,,,,,,,4.63,2026-05-04 19:51:39.326881+08:00,
159859,生物医药ETF天弘,医药指数,,,,,,,,38.40,2026-05-04 19:51:39.326881+08:00,
159861,碳中和50ETF国泰,上证50,,,,,,,,1.41,2026-05-04 19:51:39.326881+08:00,
159862,食品饮料ETF银华,,,,,,,,,2.01,2026-05-04 19:51:39.326881+08:00,
159863,光伏ETF鹏华,光伏指数,,,,,,,,2.37,2026-05-04 19:51:39.326881+08:00,
159864,光伏ETF国泰,光伏指数,,,,,,,,5.55,2026-05-04 19:51:39.326881+08:00,
159865,养殖ETF国泰,,,,,,,,,66.79,2026-05-04 19:51:39.326881+08:00,
159866,日经ETF工银,日本指数,,,,,,,,10.73,2026-05-04 19:51:39.326881+08:00,
159867,养殖ETF鹏华,,,,,,,,,10.18,2026-05-04 19:51:39.326881+08:00,
159869,游戏ETF华夏,,,,,,,,,95.87,2026-05-04 19:51:39.326881+08:00,
159870,化工ETF鹏华,化工指数,,,,,,,,285.79,2026-05-04 19:51:39.326881+08:00,
159871,有色ETF银华,有色指数,,,,,,,,14.58,2026-05-04 19:51:39.326881+08:00,
159872,智能网联汽车ETF鹏华,汽车指数,,,,,,,,0.57,2026-05-04 19:51:39.326881+08:00,
159873,医疗设备ETF天弘,医药指数,,,,,,,,2.65,2026-05-04 19:51:39.326881+08:00,
159875,新能源ETF嘉实,新能源指数,,,,,,,,17.47,2026-05-04 19:51:39.326881+08:00,
159876,有色ETF华宝,有色指数,,,,,,,,18.79,2026-05-04 19:51:39.326881+08:00,
159877,医疗ETF南方,医药指数,,,,,,,,1.14,2026-05-04 19:51:39.326881+08:00,
159880,有色ETF鹏华,有色指数,,,,,,,,17.01,2026-05-04 19:51:39.326881+08:00,
159881,有色金属ETF国泰,有色指数,,,,,,,,1.92,2026-05-04 19:51:39.326881+08:00,
159883,医疗器械ETF永赢,医药指数,,,,,,,,53.14,2026-05-04 19:51:39.326881+08:00,
159885,碳中和ETF鹏华,碳中和指数,,,,,,,,2.25,2026-05-04 19:51:39.326881+08:00,
159886,机械ETF富国,,,,,,,,,0.73,2026-05-04 19:51:39.326881+08:00,
159887,银行ETF富国,银行指数,,,,,,,,9.88,2026-05-04 19:51:39.326881+08:00,
159888,智能汽车ETF华夏,汽车指数,,,,,,,,0.82,2026-05-04 19:51:39.326881+08:00,
159889,智能汽车ETF国泰,汽车指数,,,,,,,,0.40,2026-05-04 19:51:39.326881+08:00,
159890,云计算ETF招商,云计算指数,,,,,,,,5.54,2026-05-04 19:51:39.326881+08:00,
159891,医疗ETF建信,医药指数,,,,,,,,1.29,2026-05-04 19:51:39.326881+08:00,
159892,恒生医药ETF华夏,医药指数,,,,,,,,58.00,2026-05-04 19:51:39.326881+08:00,
159895,物联网ETF易方达,物联网指数,,,,,,,,1.01,2026-05-04 19:51:39.326881+08:00,
159896,物联网ETF南方,物联网指数,,,,,,,,0.58,2026-05-04 19:51:39.326881+08:00,
159898,医疗器械ETF招商,医药指数,,,,,,,,5.31,2026-05-04 19:51:39.326881+08:00,
159899,软件ETF招商,,,,,,,,,5.70,2026-05-04 19:51:39.326881+08:00,
159901,深证100ETF易方达,深证100,,,,,,,,69.23,2026-05-04 19:51:39.326881+08:00,
159902,中小100ETF华夏,,,,,,,,,3.75,2026-05-04 19:51:39.326881+08:00,
159903,深成ETF南方,,,,,,,,,4.86,2026-05-04 19:51:39.326881+08:00,
159905,红利ETF工银,红利指数,,,,,,,,19.94,2026-05-04 19:51:39.326881+08:00,
159906,深成长ETF大成,,,,,,,,,2.29,2026-05-04 19:51:39.326881+08:00,
159907,国证2000ETF广发,,,,,,,,,2.12,2026-05-04 19:51:39.326881+08:00,
159908,创业板ETF博时,创业板指,,,,,,,,10.77,2026-05-04 19:51:39.326881+08:00,
159909,TMT50ETF招商,上证50,,,,,,,,5.98,2026-05-04 19:51:39.326881+08:00,
159910,基本面120ETF嘉实,,,,,,,,,2.46,2026-05-04 19:51:39.326881+08:00,
159912,深300ETF汇添富,沪深300,,,,,,,,1.31,2026-05-04 19:51:39.326881+08:00,
159913,深价值ETF交银,,,,,,,,,0.60,2026-05-04 19:51:39.326881+08:00,
159915,创业板ETF易方达,创业板指,,,,,,,,456.42,2026-05-04 19:51:39.326881+08:00,
159916,基本面ETF建信,,,,,,,,,2.63,2026-05-04 19:51:39.326881+08:00,
159918,中创400ETF嘉实,,,,,,,,,0.81,2026-05-04 19:51:39.326881+08:00,
159919,沪深300ETF嘉实,沪深300,,,,,,,,926.59,2026-05-04 19:51:39.326881+08:00,
159920,恒生ETF华夏,恒生指数,,,,,,,,111.19,2026-05-04 19:51:39.326881+08:00,
159922,中证500ETF嘉实,中证500,,,,,,,,104.03,2026-05-04 19:51:39.326881+08:00,
159923,中证A100ETF大成,,,,,,,,,0.21,2026-05-04 19:51:39.326881+08:00,
159925,沪深300ETF南方,沪深300,,,,,,,,27.00,2026-05-04 19:51:39.326881+08:00,
159928,消费ETF汇添富,消费指数,,,,,,,,186.55,2026-05-04 19:51:39.326881+08:00,
159929,医药ETF汇添富,医药指数,,,,,,,,23.57,2026-05-04 19:51:39.326881+08:00,
159930,能源ETF汇添富,能源指数,,,,,,,,15.03,2026-05-04 19:51:39.326881+08:00,
159931,金融地产ETF汇添富,地产指数,,,,,,,,0.39,2026-05-04 19:51:39.326881+08:00,
159933,金融地产ETF国投瑞银,地产指数,,,,,,,,1.11,2026-05-04 19:51:39.326881+08:00,
159934,黄金ETF易方达,黄金,,,,,,,,415.12,2026-05-04 19:51:39.326881+08:00,
159935,中证500ETF景顺,中证500,,,,,,,,0.75,2026-05-04 19:51:39.326881+08:00,
159936,可选消费ETF广发,消费指数,,,,,,,,3.12,2026-05-04 19:51:39.326881+08:00,
159937,黄金ETF博时,黄金,,,,,,,,481.07,2026-05-04 19:51:39.326881+08:00,
159938,医药ETF广发,医药指数,,,,,,,,48.05,2026-05-04 19:51:39.326881+08:00,
159939,信息技术ETF广发,,,,,,,,,11.11,2026-05-04 19:51:39.326881+08:00,
159940,金融地产ETF广发,地产指数,,,,,,,,5.63,2026-05-04 19:51:39.326881+08:00,
159941,纳指ETF广发,纳斯达克100,,,,,,,,326.65,2026-05-04 19:51:39.326881+08:00,
159943,深证成指ETF大成,,,,,,,,,1.92,2026-05-04 19:51:39.326881+08:00,
159944,材料ETF广发,,,,,,,,,0.79,2026-05-04 19:51:39.326881+08:00,
159945,能源ETF广发,能源指数,,,,,,,,1.16,2026-05-04 19:51:39.326881+08:00,
159948,创业板ETF南方,创业板指,,,,,,,,44.82,2026-05-04 19:51:39.326881+08:00,
159949,创业板50ETF华安,上证50,,,,,,,,218.25,2026-05-04 19:51:39.326881+08:00,
159952,创业板ETF广发,创业板指,,,,,,,,100.35,2026-05-04 19:51:39.326881+08:00,
159954,恒生中国企业ETF南方,国企指数,,,,,,,,2.43,2026-05-04 19:51:39.326881+08:00,
159956,创业板ETF建信,创业板指,,,,,,,,1.05,2026-05-04 19:51:39.326881+08:00,
159957,创业板ETF华夏,创业板指,,,,,,,,17.71,2026-05-04 19:51:39.326881+08:00,
159958,创业板ETF工银,创业板指,,,,,,,,5.25,2026-05-04 19:51:39.326881+08:00,
159959,央企ETF银华,央企指数,,,,,,,,30.75,2026-05-04 19:51:39.326881+08:00,
159960,恒生中国企业ETF平安,国企指数,,,,,,,,1.63,2026-05-04 19:51:39.326881+08:00,
159961,深100ETF方正富邦,深证100,,,,,,,,2.88,2026-05-04 19:51:39.326881+08:00,
159964,创业板ETF平安,创业板指,,,,,,,,4.79,2026-05-04 19:51:39.326881+08:00,
159965,央视50ETF国联,上证50,,,,,,,,0.48,2026-05-04 19:51:39.326881+08:00,
159966,创业板价值ETF华夏,创业板指,,,,,,,,3.69,2026-05-04 19:51:39.326881+08:00,
159967,创业板成长ETF华夏,创业板指,,,,,,,,42.30,2026-05-04 19:51:39.326881+08:00,
159968,中证500ETF博时,中证500,,,,,,,,7.07,2026-05-04 19:51:39.326881+08:00,
159970,深100ETF工银,深证100,,,,,,,,0.12,2026-05-04 19:51:39.326881+08:00,
159971,创业板ETF富国,创业板指,,,,,,,,21.36,2026-05-04 19:51:39.326881+08:00,
159973,民企ETF弘毅远方,,,,,,,,,4.06,2026-05-04 19:51:39.326881+08:00,
159974,央企创新ETF富国,央企指数,,,,,,,,0.81,2026-05-04 19:51:39.326881+08:00,
159975,深100ETF招商,深证100,,,,,,,,0.50,2026-05-04 19:51:39.326881+08:00,
159976,湾创ETF工银,,,,,,,,,1.17,2026-05-04 19:51:39.326881+08:00,
159977,创业板ETF天弘,创业板指,,,,,,,,65.36,2026-05-04 19:51:39.326881+08:00,
159980,有色ETF大成,有色指数,,,,,,,,66.82,2026-05-04 19:51:39.326881+08:00,
159981,能源化工ETF建信,能源指数,,,,,,,,39.67,2026-05-04 19:51:39.326881+08:00,
159982,中证500ETF鹏华,中证500,,,,,,,,3.26,2026-05-04 19:51:39.326881+08:00,
159985,豆粕ETF华夏,,,,,,,,,31.59,2026-05-04 19:51:39.326881+08:00,
159991,创业板大盘ETF招商,创业板指,,,,,,,,0.93,2026-05-04 19:51:39.326881+08:00,
159992,创新药ETF银华,,,,,,,,,152.52,2026-05-04 19:51:39.326881+08:00,
159993,证券ETF鹏华,证券指数,,,,,,,,40.21,2026-05-04 19:51:39.326881+08:00,
159994,通信ETF银华,通信指数,,,,,,,,24.82,2026-05-04 19:51:39.326881+08:00,
159995,芯片ETF华夏,芯片指数,,,,,,,,266.01,2026-05-04 19:51:39.326881+08:00,
159996,家电ETF国泰,消费指数,,,,,,,,11.64,2026-05-04 19:51:39.326881+08:00,
159997,电子ETF天弘,,,,,,,,,13.98,2026-05-04 19:51:39.326881+08:00,
159998,计算机ETF天弘,,,,,,,,,23.38,2026-05-04 19:51:39.326881+08:00,
510010,180治理ETF交银,,,,,,,,,2.43,2026-05-04 19:51:39.326881+08:00,
510020,超大盘ETF博时,,,,,,,,,1.54,2026-05-04 19:51:39.326881+08:00,
510030,价值ETF华宝,,,,,,,,,1.75,2026-05-04 19:51:39.326881+08:00,
510040,上证180ETF鹏华,,,,,,,,,0.34,2026-05-04 19:51:39.326881+08:00,
510050,上证50ETF华夏,上证50,,,,,,,,567.41,2026-05-04 19:51:39.326881+08:00,
510060,央企ETF工银,央企指数,,,,,,,,1.00,2026-05-04 19:51:39.326881+08:00,
510090,责任ETF建信,,,,,,,,,0.69,2026-05-04 19:51:39.326881+08:00,
510100,上证50ETF易方达,上证50,,,,,,,,31.59,2026-05-04 19:51:39.326881+08:00,
510130,上证中盘ETF易方达,,,,,,,,,2.43,2026-05-04 19:51:39.326881+08:00,
510150,消费ETF招商,消费指数,,,,,,,,15.85,2026-05-04 19:51:39.326881+08:00,
510160,产业升级ETF南方,,,,,,,,,1.90,2026-05-04 19:51:39.326881+08:00,
510170,大宗商品ETF国联安,商品指数,,,,,,,,6.09,2026-05-04 19:51:39.326881+08:00,
510180,上证180ETF华安,,,,,,,,,225.79,2026-05-04 19:51:39.326881+08:00,
510190,上证50ETF华安,上证50,,,,,,,,1.27,2026-05-04 19:51:39.326881+08:00,
510200,上证券商ETF汇安,证券指数,,,,,,,,1.80,2026-05-04 19:51:39.326881+08:00,
510210,上证指数ETF富国,,,,,,,,,67.24,2026-05-04 19:51:39.326881+08:00,
510230,金融ETF国泰,黄金,,,,,,,,42.12,2026-05-04 19:51:39.326881+08:00,
510270,国企ETF中银,国企指数,,,,,,,,0.24,2026-05-04 19:51:39.326881+08:00,
510290,上证380ETF南方,,,,,,,,,1.69,2026-05-04 19:51:39.326881+08:00,
510300,沪深300ETF华泰柏瑞,沪深300,,,,,,,,1899.30,2026-05-04 19:51:39.326881+08:00,
510310,沪深300ETF易方达,沪深300,,,,,,,,1408.12,2026-05-04 19:51:39.326881+08:00,
510320,沪深300ETF中金,沪深300,,,,,,,,7.59,2026-05-04 19:51:39.326881+08:00,
510330,沪深300ETF华夏,沪深300,,,,,,,,940.97,2026-05-04 19:51:39.326881+08:00,
510350,沪深300ETF工银,沪深300,,,,,,,,34.95,2026-05-04 19:51:39.326881+08:00,
510360,沪深300ETF广发,沪深300,,,,,,,,29.46,2026-05-04 19:51:39.326881+08:00,
510370,沪深300ETF兴业,沪深300,,,,,,,,0.90,2026-05-04 19:51:39.326881+08:00,
510380,沪深300ETF国寿,沪深300,,,,,,,,17.65,2026-05-04 19:51:39.326881+08:00,
510390,沪深300ETF平安,沪深300,,,,,,,,5.88,2026-05-04 19:51:39.326881+08:00,
510410,资源ETF博时,,,,,,,,,10.13,2026-05-04 19:51:39.326881+08:00,
510500,中证500ETF南方,中证500,,,,,,,,678.19,2026-05-04 19:51:39.326881+08:00,
510510,中证500ETF广发,中证500,,,,,,,,24.31,2026-05-04 19:51:39.326881+08:00,
510530,中证500ETF工银,中证500,,,,,,,,4.61,2026-05-04 19:51:39.326881+08:00,
510550,中证500ETF方正富邦,中证500,,,,,,,,0.50,2026-05-04 19:51:39.326881+08:00,
510560,中证500ETF国寿,中证500,,,,,,,,1.64,2026-05-04 19:51:39.326881+08:00,
510570,中证500ETF兴业,中证500,,,,,,,,0.66,2026-05-04 19:51:39.326881+08:00,
510580,中证500ETF易方达,中证500,,,,,,,,42.03,2026-05-04 19:51:39.326881+08:00,
510590,中证500ETF平安,中证500,,,,,,,,13.36,2026-05-04 19:51:39.326881+08:00,
510600,上证50ETF申万菱信,上证50,,,,,,,,0.49,2026-05-04 19:51:39.326881+08:00,
510630,消费ETF华夏,消费指数,,,,,,,,4.45,2026-05-04 19:51:39.326881+08:00,
510650,金融地产ETF华夏,地产指数,,,,,,,,0.29,2026-05-04 19:51:39.326881+08:00,
510660,医药ETF华夏,医药指数,,,,,,,,0.94,2026-05-04 19:51:39.326881+08:00,
510670,上证180ETF华夏,,,,,,,,,3.46,2026-05-04 19:51:39.326881+08:00,
510680,上证50ETF万家,上证50,,,,,,,,0.68,2026-05-04 19:51:39.326881+08:00,
510710,上证50ETF博时,上证50,,,,,,,,4.82,2026-05-04 19:51:39.326881+08:00,
510720,红利国企ETF国泰,红利指数,,,,,,,,18.69,2026-05-04 19:51:39.326881+08:00,
510760,上证指数ETF国泰,,,,,,,,,23.18,2026-05-04 19:51:39.326881+08:00,
510770,G60创新ETF申万菱信,,,,,,,,,0.20,2026-05-04 19:51:39.326881+08:00,
